Time(s),Strain(%)
12540,3.18486002087803e-05
12570,-1.892221815214281e-05
12600,6.902863690150845e-05
12630,-6.343145797034243e-05
12660,3.3070582114279434e-05
12690,-1.6720748205044934e-05
12720,-9.373792037151812e-05
12750,-5.29209730875984e-05
12780,-6.368102009864794e-05
12810,-6.927562193755039e-05
12840,0.00012017060177598134
12870,-0.00015328164687220764
12900,-3.4422859649110506e-05
12930,0.0002377597522365028
12960,-5.308793293575276e-05
12990,6.629680716112445e-05
13020,-5.2066059951318526e-05
13050,-1.1117270206427232e-06
13080,-8.07959124548344e-05
13110,8.212413062022295e-05
13140,-5.6955313900364305e-05
13170,-7.695479054647168e-05
13200,7.736889861414263e-05
13230,2.0735366562965193e-05
13260,1.7155245259595155e-05
13290,8.372874175423881e-05
13320,-0.0001824971706925874
13350,5.572629373400944e-05
13380,0.00014205482390344825
13410,-5.336155648765041e-05
13440,8.471050733103773e-05
13470,0.00015169317420625112
13500,-7.944713463403337e-05
13530,0.00010320734891167924
13560,2.179679058950057e-05
13590,9.721908558902829e-05
13620,8.005681975120932e-05
13650,0.00012169966553017732
13680,-9.555619363036796e-05
13710,-1.979121966493496e-05
13740,-0.00012636978049122957
13770,-9.613488957099552e-05
13800,0.0002082911050243248
13830,-8.970389919982923e-05
13860,0.00018727563758360832
13890,-9.999256892342004e-05
13920,-3.849966137939036e-05
13950,4.552403708897481e-05
13980,-0.00010929776853576066
14010,4.539878918288288e-05
14040,-4.8210168731292045e-06
14070,8.400296967188645e-05
14100,-8.980312598136678e-06
14130,-0.00011216576779335619
14160,-8.29932956590866e-05
14190,6.203654817468644e-05
14220,3.0972952776090337e-06
14250,0.00011050608269318554
14280,6.895762758012044e-05
14310,-0.0001049126571067993
14340,-0.00016864607605300918
14370,-0.00013840441942887044
14400,0.0001585853489715876
14430,-5.310954636929831e-05
14460,-6.904195478962283e-05
14490,5.4939483585021355e-05
14520,0.00012898413017474515
14550,0.00011107049794638984
14580,-3.669861014012105e-05
14610,-2.7905051458045607e-05
14640,0.00013036689180558622
14670,6.81065558807312e-06
14700,8.943161112667852e-05
14730,-2.188228116922108e-05
14760,3.2914309185261375e-05
14790,-1.4507913503943827e-05
14820,-0.0002639066972750401
14850,2.462409511327008e-05
14880,3.1166830625892265e-05
14910,-8.830267780821758e-05
14940,-6.685776125432016e-05
14970,4.6808387502976324e-05
15000,9.296977290484147e-06
15030,-2.3199237011985805e-05
15060,-0.00013996280389316158
15090,3.4706629403361127e-06
15120,-4.147690497066672e-05
15150,-4.8269600038053534e-05
15180,0.00014345149618815397
15210,-2.828626088409806e-05
15240,-0.0001495932894163679
15270,0.00020681832090384172
15300,4.4302157944537295e-05
15330,-6.200462616983348e-05
15360,-0.00023938270348702312
15390,-4.889529718336006e-07
15420,4.1604245668282805e-05
15450,1.0362891775509042e-05
15480,0.00010757914519079298
15510,-0.00010672693763030675
15540,0.00011788898065819964
15570,2.9197637534077405e-05
15600,1.557816118455893e-05
15630,8.866165396710742e-05
15660,-7.105943901022409e-06
15690,6.475567524096771e-05
15720,1.6414637010027862e-05
15750,-2.3237737193993546e-06
15780,2.3054483987903293e-05
15810,-0.00017291865940253457
15840,-3.7444499645652756e-05
15870,4.881048186624016e-05
15900,0.00012129384191069365
15930,-7.037990253338482e-05
15960,0.00018776992913936897
15990,-6.455739872121324e-05
16020,4.5701598424552264e-05
16050,-8.750853905602627e-06
16080,-8.56167961057774e-05
16110,-0.0002554980063360694
16140,-5.2487121574337526e-05
16170,-9.837151919363119e-05
16200,0.00015722553528337024
16230,0.0002305061963177991
16260,-8.94976385499996e-05
16290,-1.501430217739045e-05
16320,-7.356787103310016e-05
16350,8.402890900752755e-05
16380,0.00013300729990596484
16410,1.1877125354995986e-06
16440,0.00015371599129756545
16470,2.3490069272296473e-06
16500,-3.178177303931884e-05
16530,-0.00025344501522455955
16560,-0.00020473207440573781
16590,4.527056491344231e-05
16620,-0.00019263846787893833
16650,-8.769151337650167e-05
16680,-2.6189873650262695e-06
16710,4.74021092832777e-05
16740,5.264165459605263e-05
16770,0.00015544527108388823
16800,0.00013457140060879142
16830,6.745235473590945e-05
16860,-6.48287778594041e-05
16890,7.46588206760443e-05
16920,5.076889565909173e-05
16950,-4.278266542420184e-05
16980,6.0943401451263185e-05
17010,-0.00011372726776804868
17040,-0.00014541242298352487
17070,-4.657718339749156e-05
17100,-0.00034378775529574616
17130,2.5272080624189082e-05
17160,8.476650108062784e-06
17190,-5.8625881917654636e-05
17220,-0.0001189058256995389
17250,-4.4913585333171095e-05
17280,-0.00015730240656599857
17310,1.2156071171391251e-05
17340,8.74158980338818e-05
17370,-4.767159119224575e-05
17400,9.574434235670205e-05
17430,-0.00012579923325543044
17460,0.0001621520636222167
17490,-6.035443333976877e-05
17520,-4.3276903737376726e-05
17550,-1.490074415954403e-05
17580,-0.00010604729315156263
17610,6.400630895126246e-05
17640,-2.0500586476988366e-06
17670,-0.00016906191114021463
17700,9.393822110174152e-05
17730,-2.5708986820694152e-05
17760,1.878544265319534e-05
17790,3.359810885076866e-05
17820,-2.8301248187466583e-05
17850,7.43898202491413e-05
17880,-1.571127539145598e-05
17910,-0.00018135277300597083
17940,0.00013515657986827768
17970,-1.778755724974709e-05
18000,-6.935724588384531e-05
18030,3.2604977598602874e-05
18060,-2.862837587583542e-05
18090,4.8109463805014885e-05
18120,-0.00011353957405901321
18150,-3.0073088553921983e-06
18180,-9.2519940597803e-06
18210,-1.281292145310115e-05
18240,6.405408100735959e-05
18270,7.325355588280397e-06
18300,0.00017400246598405373
18330,4.6116088800592005e-05
18360,6.250359589195071e-05
18390,0.000102828306998048
18420,0.00022262626847031834
18450,-9.224916347589514e-05
18480,-0.00012690889126275022
18510,6.527402696438239e-05
18540,3.274705213204316e-05
18570,0.00013465247318831524
18600,-8.75900258896151e-05
18630,9.823753987857562e-05
18660,-2.778914849332131e-05
18690,9.327273104432048e-05
18720,-9.751818037659678e-05
18750,2.9366013820155825e-05
18780,2.5231673479341644e-05
18810,-2.8694941186569697e-05
18840,0.00015402215209122224
18870,6.710809604721977e-05
18900,1.892563697595166e-05
18930,1.8065483101481017e-05
18960,9.190934774455532e-05
18990,-0.00017381905133053636
19020,-0.00021167449983240224
19050,-0.00010211702699810115
19080,2.377396154136555e-05
19110,-9.208378392057746e-05
19140,-0.0001176331235245098
19170,6.316582754099018e-06
19200,-0.00017749755725986882
19230,2.325924732768636e-06
19260,-1.4718462697163977e-05
19290,0.00017828313244482665
19320,-2.2381304328065062e-05
19350,-6.144116799327687e-05
19380,2.6724823988572832e-05
19410,6.507155882890341e-05
19440,-4.5104931529164935e-05
19470,-1.1928667186165444e-05
19500,0.0001138212668195628
19530,-0.0001115532194212639
19560,-2.3324954490424143e-05
19590,7.626407339075467e-05
19620,1.978220266870511e-05
19650,-1.8297235728380983e-05
19680,-6.937538696256516e-05
19710,0.0001647968301065842
19740,8.968351281684785e-05
19770,7.545862771914292e-05
19800,6.000012052305174e-05
19830,0.00012572075742973786
19860,-5.466386139833819e-05
19890,9.952140909124064e-05
19920,0.00010973805364689275
19950,-5.638033735264524e-05
19980,6.787688864566782e-05
19980,-0.0001905860289154031
19981,4.6448367137205165e-05
19982,0.000215544140155221
19983,-4.454716196954101e-06
19984,-9.879477331610217e-05
19985,1.2030800450957687e-05
19986,3.826498266080125e-05
19987,3.3856754516274643e-05
19988,-0.0001047497497042967
19989,3.839285526976585e-05
19990,1.1001791273058754e-05
19991,-1.256753186113258e-05
19992,0.00010797908033292462
19993,1.5599539578058335e-05
19994,3.7770306039521964e-05
19995,-5.756112373596082e-05
19996,1.1129198668934715e-05
19997,-0.00014631181383203214
19998,-9.419618279765698e-05
19999,6.470873873453096e-05
20000,-0.00018161793308436712
20001,7.417226571099396e-05
20002,-3.5955279876256174e-05
20003,-0.00022510138143699452
20004,6.701670264001076e-05
20005,9.381028959170638e-05
20006,-3.432689330979163e-05
20007,8.510387632747334e-05
20008,-0.0001305853880220958
20009,-7.576346415244559e-06
20010,6.938621460437106e-05
20011,-9.04790374388204e-05
20012,-1.2776899916271728e-05
20013,-8.430120376892937e-05
20014,-0.00021253732545341238
20015,8.910599544992043e-05
20016,3.265420116032183e-05
20017,-0.00011086697884630839
20018,0.0001067751712166055
20019,0.00015068736736741033
20020,-3.0888053068528446e-05
20021,-4.071006995766763e-05
20022,0.00010015461316311878
20023,-7.131147015333756e-06
20024,-0.000203899871663746
20025,-4.884399657681369e-05
20026,-0.00011632843974853514
20027,0.00013512000548607274
20028,-0.0001581915473264103
20029,0.00011726519426037625
20030,-2.676486445797378e-05
20031,0.0001114027131966655
20032,-1.3156828811067196e-05
20033,9.195219426181666e-05
20034,-1.3351057560162785e-05
20035,3.557383325199111e-05
20036,-2.999851728968406e-05
20037,1.3222601417071334e-05
20038,9.188479596424096e-05
20039,-6.816758383344753e-05
20040,-7.530017592319412e-05
20041,-1.5656338294902996e-05
20042,5.7831031362550946e-05
20043,-3.8472086124507245e-05
20044,-5.237087543902565e-05
20045,-7.735733653035817e-05
20046,5.4406685327905706e-05
20047,-1.2736341876209804e-05
20048,-1.315470597276863e-05
20049,-0.00019149869921435635
20050,-0.00018863382753012465
20051,-0.0001312888232538733
20052,-7.728640623115595e-05
20053,0.0001830291900759352
20054,-6.629192079630982e-06
20055,3.0633930603548936e-05
20056,-1.689398249500057e-05
20057,9.666895660782045e-05
20058,3.000983958160624e-05
20059,4.1610140797305316e-05
20060,0.00010065358094091172
20061,5.8948371032209356e-05
20062,-4.0696584906011615e-06
20063,-0.00024094399202174941
20064,-6.669738156841779e-05
20065,-1.1662408286078199e-05
20066,9.385009177088019e-05
20067,-0.0001233361339858021
20068,0.00011559299083931319
20069,-0.000241992656137744
20070,1.3233358796268744e-05
20071,7.409822450440215e-05
20072,-0.0003042269380606643
20073,2.0057274271386846e-05
20074,0.00017969115691095339
20075,-7.95681669837422e-05
20076,5.642362006431202e-05
20077,-0.00011601337738286407
20078,-8.82484654258327e-06
20079,-4.34221628904172e-05
20080,-1.352635155235934e-05
20081,6.963490658746488e-05
20082,-0.00011855363625623825
20083,7.338528498460352e-05
20084,0.00013814577895387279
20085,-5.229452176807024e-07
20086,-5.0437959729325266e-05
20087,-6.026573803886931e-05
20088,9.871505550594634e-05
20089,-5.572212993392498e-05
20090,6.26645380835608e-05
20091,2.8956566795145522e-05
20092,2.966287374835839e-06
20093,2.821962629278056e-07
20094,-0.00013159636903154267
20095,-1.6983489627360598e-05
20096,-2.8108978809961145e-05
20097,0.00010896628883495267
20098,0.00012015778506415224
20099,8.111135267172298e-05
20100,-0.00013541263690698718
20101,-3.4294368622077e-05
20102,-6.6370115419218645e-06
20103,-4.348608342410914e-05
20104,-0.000186017013669395
20105,1.7993205415313677e-05
20106,0.0001279348119186259
20107,-2.5726530751334064e-05
20108,7.594314673861223e-05
20109,-3.351439976863968e-05
20110,-3.116760313811634e-05
20111,-7.768232055581611e-06
20112,-8.517188549522662e-05
20113,5.693426539796009e-05
20114,-9.804412724970451e-06
20115,2.4413288223184765e-05
20116,5.216358375601978e-05
20117,8.82989715279271e-05
20118,-4.374252039069768e-05
20119,0.00013964460428279263
20120,-0.00015921493436588092
20121,-8.801966588856006e-06
20122,-1.2780956762118052e-05
20123,0.0001308159722346903
20124,7.430357069189966e-05
20125,-0.0001798122014048217
20126,-2.2484360531088032e-06
20127,1.1743391376530386e-05
20128,0.0001624855862440853
20129,5.7780191288443194e-05
20130,-0.00014854171431978957
20131,-5.3576698749699184e-05
20132,3.605916351677116e-05
20133,6.445857730504357e-05
20134,-0.00010502009164510538
20135,-9.375604697184139e-05
20136,-5.8327129359629215e-05
20137,8.652388385000452e-05
20138,7.323459829349496e-05
20139,-8.679195445151034e-05
20140,7.064788828134743e-05
20141,8.463303630925385e-05
20142,-8.42699972573263e-05
20143,0.0001770062812987652
20144,-5.692216601831658e-05
20145,-0.00010980902504777002
20146,-0.00011496624387917325
20147,7.746141263434184e-05
20148,-0.00018603012477021787
20149,-4.226219416107868e-05
20150,0.00030925225868329753
20151,4.230298855516983e-05
20152,0.00010616457143072969
20153,0.0002639662634915554
20154,-6.571054677883359e-05
20155,7.21111913261442e-05
20156,7.72168894671417e-05
20157,-0.00013652163469218871
20158,3.9614185395616e-05
20159,-1.681551098395157e-06
20160,7.412829633423363e-05
20161,-8.914899722638169e-05
20162,-7.598458729164131e-05
20163,-0.00010483632550496525
20164,0.00014762202579558656
20165,0.00010176750288988062
20166,7.318979364381588e-06
20167,1.230754813437666e-05
20168,-0.00021481970268875808
20169,-0.0001230712412710387
20170,-3.5680138915575295e-05
20171,9.755422106486302e-05
20172,0.000247014349823861
20173,0.0001784428573961699
20174,1.844442888487451e-05
20175,2.8374055544460714e-05
20176,7.6671529270494e-05
20177,0.00014916786507105143
20178,-6.432363729617957e-05
20179,0.00015781300306846302
20180,-3.7630943727180906e-05
20181,6.259104673667201e-05
20182,-3.93170167502028e-05
20183,-0.0001272788847621745
20184,5.196725012930068e-05
20185,8.737246399881276e-05
20186,1.809852079445202e-05
20187,2.305745966131218e-05
20188,0.0001295389490167061
20189,1.1104733339209778e-05
20190,-6.016354513094285e-05
20191,3.159328943498994e-05
20192,7.834144001667034e-05
20193,-5.491658314856557e-05
20194,9.834457884456632e-05
20195,3.571898677663821e-05
20196,-0.00011197130144347183
20197,0.00011190829437351215
20198,-4.323989253229937e-05
20199,-0.0001268375813454777
20200,0.00015333688035658075
20201,9.647931610951517e-05
20202,-8.82370439728283e-05
20203,-0.0001303475266827714
20204,6.937543771515059e-05
20205,3.1369985753164524e-05
20206,1.0915864889332776e-06
20207,7.19443450895513e-05
20208,7.200024148630544e-05
20209,-5.52748949463297e-05
20210,9.938096751229877e-05
20211,-9.687802863643451e-05
20212,-0.00010799975066175397
20213,0.0002630430240032695
20214,1.8021245172455582e-05
20215,-3.9602965402009986e-05
20216,-0.0001980534581409651
20217,7.770988484125021e-05
20218,-1.0190845989911655e-05
20219,-9.578510129431723e-05
20220,0.00014667294120960785
20221,0.00016243514254293015
20222,-8.457324779466186e-05
20223,-0.00021078714849488724
20224,-0.0001073852679409085
20225,-6.301336740471683e-05
20226,-5.154759760466311e-05
20227,0.00014424566405408119
20228,-6.696455415838042e-05
20229,-9.006360932401783e-05
20230,-0.00011408644083802795
20231,-0.00011413891705618844
20232,-0.0001175227024100692
20233,1.2254457678748415e-06
20234,-4.7717487020398244e-05
20235,7.463306565126577e-05
20236,0.00020188436046216578
20237,5.534348201478977e-05
20238,-9.93410565158619e-06
20239,3.9055296339072216e-05
20240,-4.7898698867845e-05
20241,-0.00017260269556497313
20242,-0.00013674264129874734
20243,-1.2538536800550341e-05
20244,-0.00011314119561024334
20245,-0.00012042175429640923
20246,-0.00026474400647865526
20247,-1.8473963597041195e-06
20248,3.798317987633055e-05
20249,7.684069135976877e-05
20250,-0.00010264974529022056
20251,2.2302002650674318e-05
20252,-1.7294448899206466e-05
20253,-3.6197504315284594e-05
20254,4.4584889573193725e-05
20255,-3.80764184473556e-05
20256,4.543339065270318e-05
20257,-7.756401938123673e-05
20258,0.00010299376455088252
20259,-0.00011984322783262286
20260,-0.0002607578329843434
20261,9.406396336877135e-05
20262,-4.7217340097403357e-05
20263,-4.484991680917424e-05
20264,4.665511824591512e-05
20265,-6.696242165591639e-05
20266,1.3024489393875544e-05
20267,7.4865333833256154e-06
20268,9.632532382911958e-06
20269,5.830397749387618e-05
20270,-7.540540023251986e-05
20271,-6.66216799848721e-06
20272,-5.269457685815196e-05
20273,4.7119901646114366e-05
20274,-9.176810985642363e-05
20275,-0.000104483322570195
20276,-4.899578912144377e-05
20277,7.98586087322086e-05
20278,-7.766866582823271e-05
20279,-5.993848470974629e-06
20280,0.00018731705954681227
20310,-7.362665890030566e-05
20340,5.8000546002063014e-05
20370,-0.00015930177446278897
20400,-3.0784344089918825e-05
20430,6.751294500712218e-05
20460,6.698935577178718e-05
20490,3.8449235090180156e-05
20520,9.821691816032527e-06
20550,1.0448349643096417e-06
20580,-4.4895650157536915e-05
20610,-0.00012947863114484665
20640,4.0790520715992095e-05
20670,-6.421528590677939e-05
20700,-1.6510890192307288e-05
20730,0.00017194052404015668
20760,-0.0002181484185246149
20790,-0.0002486212605306049
20820,3.48195444343393e-05
20850,9.189974050364601e-05
20880,8.084573466915279e-05
20910,-7.864800208751507e-05
20940,0.00013254231578703788
20970,5.6298119099013226e-05
21000,4.6541790089240364e-05
21030,9.932494375860665e-05
21060,5.0951934303271984e-05
21090,3.08533292544044e-05
21120,2.2924529741816435e-05
21150,9.58311125012424e-05
21180,-6.602913851055292e-06
21210,-2.6108469263847836e-06
21240,-8.3221550011539e-05
21270,-8.265079921777446e-05
21300,-5.263421930955769e-05
21330,1.0568448258413052e-05
21360,-0.00012981928641017212
21390,-0.0002184883278144443
21420,-7.320851285578423e-05
21450,6.111476250345264e-05
21480,-7.611276790238154e-05
21510,-8.152287004517189e-05
21540,-4.2524511182930113e-05
21570,0.00016008677296788697
21600,0.00013749328244263946
21630,0.00020112330003761714
21660,-0.00012513500755169173
21690,5.668489642307271e-05
21720,-7.362540254940954e-05
21750,-0.00016982447252320937
21780,-0.00017570813242289695
21810,8.68821616804955e-05
21840,0.00015257160217056396
21870,-7.348773076823421e-05
21900,0.00010094605777555575
21930,-4.289435513381823e-06
21960,6.803612715823839e-06
21990,0.00010640941612930135
22020,8.569700049212508e-06
22050,5.7474523783700005e-05
22080,0.00013596370889464656
22110,-4.908473193360056e-06
22140,-0.00011163211588410452
22170,-4.042040453816056e-05
22200,-4.498804690650308e-05
22230,-0.00010256270614839239
22260,-9.377111411409917e-05
22290,-9.294115065569526e-06
22320,0.0001642768991942896
22350,3.4714162849203666e-05
22380,-5.36618058679151e-05
22410,-0.00011136949530253242
22440,5.804666525646577e-06
22470,3.251413498501177e-05
22500,-9.921656528461406e-05
22530,-9.725105536442895e-05
22560,-0.00015133676201648484
22590,-3.2293945167805584e-05
22620,3.23650011007181e-05
22650,-7.037396792328852e-05
22680,0.00022858333141564208
22710,-0.00010837856010803391
22740,-9.417005886482407e-05
22770,-2.1569549560018796e-05
22800,-2.4573602047359828e-05
22830,-2.6169395646114188e-05
22860,0.00010773211975898256
22890,-3.251864841811542e-05
22920,-8.188193429512952e-06
22950,-7.15374949991822e-05
22980,-2.8313789289562874e-06
23010,-5.91400892212905e-05
23040,-0.0002563315794971751
23070,8.423498427307729e-05
23100,-0.000167632793511018
23130,-0.0001044498294748277
23160,-0.00011261813219905613
23190,-7.317787454644966e-05
23220,-4.314678638032292e-05
23250,0.00012418117071612183
23280,-0.00013735581800298013
23310,3.7056663286488755e-05
23340,-0.00013173252033640406
23370,-7.343443921709682e-05
23400,-0.00011240511540863417
23430,-0.00013496963067990343
23460,0.00012984557866557348
23490,8.670239572915319e-05
23520,-7.19167316589076e-05
23550,5.5315302445565996e-05
23580,6.792071639075068e-05
23610,-2.500006972920777e-05
23640,3.036095645049541e-05
23670,-6.503938318308315e-05
23700,0.00012669757488066341
23730,1.305946391829197e-05
23760,1.8167906720133818e-05
23790,0.00011153657378526015
23820,4.3648319923255496e-05
23850,-8.194680193640959e-05
23880,-3.446851419461635e-05
23910,1.582851064582262e-05
23940,-6.77544154928322e-05
23970,1.4631278007997709e-05
24000,1.2504462742759676e-05
24030,1.457213954323476e-05
24060,-5.938517631401948e-05
24090,-0.0001223486384916884
24120,6.176696595099197e-05
24150,-0.00010280418342321593
24180,-0.00014096394692999676
24210,3.1329489990240105e-05
24240,-2.7648798534209046e-05
24270,3.312356074964356e-05
24300,4.614404933981774e-05
24330,5.061016684055379e-05
24360,1.628795486824861e-05
24390,3.492518304951488e-05
24420,-5.0138733722733077e-05
24450,-5.409054666771368e-05
24480,-2.249811185465916e-05
24510,1.4178587303949206e-05
24540,-9.637276223013649e-05
24570,-5.764085132415718e-05
24600,-5.252499519318126e-05
24630,0.000179656675519234
24660,-4.456155973670111e-05
24690,4.330530308496365e-06
24720,-3.4830681040974783e-06
24750,2.9110327903163393e-05
24780,0.00025702040693553063
24810,-4.477259209598444e-05
24840,-3.2942628851151705e-05
24870,5.4617323789747844e-05
24900,-0.0002105020480731664
24930,0.00010735341947661573
24960,0.00010925914566564806
24990,-2.9431979865509946e-05
25020,2.421029179968513e-05
25050,3.369691578218785e-05
25080,-3.192746941159902e-05
25110,-9.889580159988632e-05
25140,-0.00010108163586809708
25170,7.078607927058853e-05
25200,-0.00010332550950685982
25230,-3.1635623033624046e-05
25260,-5.2415974287575475e-05
25290,-7.79365011992554e-05
25320,-2.9372328201454593e-05
25350,-2.6416463351037496e-05
25380,-6.404515765577765e-06
25410,-3.65264976909476e-05
25440,9.259480123095192e-05
25470,-7.201479050061196e-05
25500,-0.00016801956788633707
25530,2.942315266243676e-05
25560,-0.00010350446542267806
25590,0.0001906712193697633
25620,7.168481535939612e-05
25650,4.269885278235684e-05
25680,6.303660158993067e-05
25710,-4.811559439414753e-05
25740,-0.00011453032857937
25770,-3.1199961063171455e-06
25800,-3.562677811459629e-05
25830,1.0932546462833456e-05
25860,0.00018818655249620115
25890,-0.00010855435941745168
25920,-5.592769850766317e-05
25950,3.1780057764799573e-05
25980,0.00019347127151408258
26010,-0.00016163641084802178
26040,-1.3929650135380901e-05
26070,2.0136539557879117e-05
26100,-4.8220947310441234e-05
26130,-3.811434226373189e-05
26160,-2.600679183503237e-05
26190,-0.00011797251578504911
26220,6.376321038480671e-05
26250,0.0001653558094376496
26280,2.2481876046013303e-05
26310,-4.5611473802469434e-05
26340,9.181753730550867e-05
26370,-3.563449137223272e-05
26400,3.004881784477191e-05
26430,1.215157540507349e-05
26460,-5.78035475680732e-05
26490,-2.689752326044273e-05
26520,1.5066051452170369e-05
26550,-1.98048723184107e-05
26580,-6.855754742523223e-05
26610,0.00012180024288307791
26640,-1.2305310214480482e-05
26670,-7.236869754006797e-05
26700,9.707506706135824e-05
26730,-4.3060357034501726e-05
26760,-1.265551873199817e-05
26790,3.205554054349769e-05
26820,0.00014865467897496508
26850,2.3814332757763434e-05
26880,6.532471695287184e-05
26910,4.902505271738563e-05
26940,0.00020652201805093415
26970,4.446559675738306e-05
27000,-3.014788255442685e-05
27030,-0.00016018023923776304
27060,9.454640884131646e-05
27090,6.708378129910048e-05
27120,1.880971490941478e-05
27150,-5.242434363490486e-06
27180,-6.980713297780522e-05
27210,6.644272224392241e-05
27240,0.0001184431207278927
27270,0.0002021653574769908
27300,6.127389842006874e-05
27330,-2.30261829150592e-08
27360,-0.000140870205265967
27390,-6.00722899079939e-06
27420,0.0002637144604352287
27450,9.587797024160566e-05
27480,-6.142889535413455e-06
27510,4.967602753049912e-05
27540,-2.2782966513066493e-05
27570,3.067987165364647e-05
27600,-0.00026384200916132635
27630,0.0002238443831921285
27660,5.566434583169823e-05
27690,0.00011071921650830252
27720,0.00013003308531006952
27750,8.017625261595085e-05
27780,-1.88237249554449e-05
27810,5.5141852522664563e-05
27840,4.964587000832343e-06
27870,-1.7293171641195054e-05
27900,-2.36021322616951e-05
27930,6.568906949615235e-05
27960,0.00015294755925755017
27990,-1.803627912364648e-05
28020,-3.400695576273445e-05
28050,4.8006640263836294e-05
28080,-1.9357249840230075e-07
28110,4.223677248296497e-05
28140,3.647809754931374e-05
28170,-0.00020779363254466965
28200,-0.00019476035965758037
28230,1.743143474928319e-05
28260,-1.941547755694078e-05
28290,-7.432825371172643e-05
28320,-4.7380867067552574e-05
28350,-5.935447866095479e-05
28380,0.00014484579185640946
28410,-6.936396886916256e-05
28440,0.00022174059717123523
28470,2.956849972095367e-05
28500,8.72639434541981e-05
28530,0.000131696203287916
28560,2.6375934677787926e-07
28590,6.164115889613983e-05
28620,-0.00019171234740542335
28650,0.0001188830539972314
28680,8.983963603934129e-05
28710,-0.00015304051437156537
28740,-5.503572491777847e-05
28770,-0.0001231665353948954
28800,-2.0762579144377416e-05
28830,-0.00014822544294447752
28860,9.086202060573939e-05
28890,-4.183716495050757e-05
28920,2.2405838809397443e-05
28950,7.079313696369981e-06
28980,6.994880784086552e-05
29010,0.00015315836567511256
29040,-1.1200245890602518e-05
29070,-6.098277830104723e-06
29100,-2.9273475439794907e-05
29130,0.00016350950519037922
29160,-5.1495208758865264e-05
29190,7.760068018085144e-05
29220,-0.00010844257627222252
29250,4.3877621361378e-05
29280,0.00012552718670876328
29310,3.611662157675701e-05
29340,-6.786371071070344e-06
29370,-4.0367731472508515e-06
29400,9.132772487509258e-05
29430,0.00014397112066882867
29460,0.00013016305336516624
29490,0.00012407945330601144
29520,-6.150392648641791e-05
29550,-6.216062981840041e-05
29580,-8.69070049502411e-05
29610,-0.00010725472578660516
29640,-5.7665812947215124e-05
29670,-3.840189564036754e-05
29700,-4.373136290032122e-06
29730,5.836606185901756e-05
29760,0.00012250594783869124
29790,-4.5777545955370606e-05
29820,-6.510422108211329e-05
29850,-3.282652591159452e-05
29880,-6.561639041975044e-07
29910,5.434334240134766e-05
29940,-3.5269028582002884e-05
29970,3.630933100116244e-05
29970,8.174739067719825e-05
29971,8.911344219311864e-05
29972,-0.00022978044185139468
29973,3.8130794910057424e-05
29974,-0.00024201455403059834
29975,6.548977483036175e-05
29976,-3.6404106207998806e-06
29977,-3.2714853947502445e-05
29978,6.194478873014055e-06
29979,-8.517495006598443e-05
29980,-4.0023799451330954e-05
29981,-0.00024444891875034677
29982,6.790339307857135e-05
29983,4.8657120366766174e-05
29984,-2.1699930113028677e-05
29985,6.389956249144395e-06
29986,-0.00010083253260700306
29987,-4.835019969420635e-05
29988,-0.00011135938556019825
29989,-0.00013782200267619752
29990,6.706569329140764e-05
29991,7.200178621630827e-05
29992,-0.00010731744732603976
29993,4.961778853433276e-05
29994,0.00010110908144109745
29995,0.00019685844573211146
29996,9.566687804033447e-05
29997,3.2054687381422786e-05
29998,5.5953099508459525e-06
29999,0.00020880956557800895
30000,-2.5662786316786225e-05
30001,-2.0343295894083616e-06
30002,-2.713105545842008e-06
30003,9.251019664910162e-05
30004,-7.585996576856539e-05
30005,3.827366120586731e-05
30006,2.8094114395961514e-05
30007,5.5856314055628076e-05
30008,0.0001323255551294006
30009,-3.3494731839064584e-05
30010,-9.725000014237376e-05
30011,9.010945609155709e-05
30012,0.00016307280132125469
30013,0.00017582067629860285
30014,0.00017072132602620184
30015,-4.1760760596801565e-05
30016,-0.0001853490025231509
30017,8.429937248109926e-05
30018,-0.0001434433731886135
30019,8.126542364279339e-05
30020,0.00010322031333915469
30021,-0.0002014196070495118
30022,-1.2732210554928676e-05
30023,-7.414969199470343e-05
30024,8.842495621497689e-05
30025,1.4151634467950708e-06
30026,5.291807422534422e-05
30027,3.99166751811614e-05
30028,5.9248174256030394e-05
30029,3.737877368693628e-05
30030,-3.82624260894139e-05
30031,-0.00012050473811401251
30032,2.466262786512927e-05
30033,-0.00013637277483093772
30034,0.00010424457092868778
30035,-5.623679964095564e-06
30036,-6.968608798806747e-05
30037,-0.00018943200369455872
30038,6.473286645966608e-05
30039,0.00010739318426662281
30040,-8.724022256077767e-05
30041,-0.00015730945108889853
30042,-7.216486071689451e-05
30043,0.00019486731004717217
30044,-0.000108219684452881
30045,-5.9041507368143964e-05
30046,-0.00023662551579823428
30047,-0.000137234906010258
30048,-5.373711744515777e-05
30049,-0.00020873697883801428
30050,-4.110446357936324e-05
30051,8.621485723724753e-05
30052,0.00013795439566509425
30053,-7.06606166828947e-05
30054,-1.709528228784672e-05
30055,3.84630114575898e-05
30056,0.00017945743488010597
30057,-0.00010023723563767191
30058,2.1667869250476274e-05
30059,0.00012942405619021375
30060,5.596294645374731e-05
30061,3.3144412541403036e-05
30062,-3.1509209924830793e-05
30063,0.00014059141243871125
30064,2.999864102527619e-05
30065,-5.994198497870144e-05
30066,0.00014547737974225267
